id|nct_id|ctgov_group_code|units|scope|count
26824|NCT01074255|B1|Participants|Overall|3139
26825|NCT01074242|B1|Participants|Overall|3395
26826|NCT01074229|B4|Participants|Overall|75
26827|NCT01074229|B3|Participants|Overall|25
26828|NCT01074229|B2|Participants|Overall|25
26829|NCT01074229|B1|Participants|Overall|25
26830|NCT01074216|B1|Participants|Overall|54
26831|NCT01074164|B3|Participants|Overall|15
26832|NCT01074164|B2|Participants|Overall|8
26833|NCT01074164|B1|Participants|Overall|7
26834|NCT01074125|B4|Participants|Overall|146
26835|NCT01074125|B3|Participants|Overall|45
26836|NCT01074125|B2|Participants|Overall|51
26837|NCT01074125|B1|Participants|Overall|50
26838|NCT01074099|B3|Participants|Overall|5
26839|NCT01074099|B2|Participants|Overall|3
26840|NCT01074099|B1|Participants|Overall|2
26841|NCT01074047|B3|Participants|Overall|488
26842|NCT01074047|B2|Participants|Overall|247
26843|NCT01074047|B1|Participants|Overall|241
26844|NCT01074008|B10|Participants|Overall|74
26845|NCT01074008|B9|Participants|Overall|11
26846|NCT01074008|B8|Participants|Overall|8
26847|NCT01074008|B7|Participants|Overall|8
26848|NCT01074008|B6|Participants|Overall|7
26849|NCT01074008|B5|Participants|Overall|8
26850|NCT01074008|B4|Participants|Overall|8
26851|NCT01074008|B3|Participants|Overall|8
26852|NCT01074008|B2|Participants|Overall|8
26853|NCT01074008|B1|Participants|Overall|8
26854|NCT01073943|B3|Participants|Overall|598
26855|NCT01073943|B2|Participants|Overall|302
26856|NCT01073943|B1|Participants|Overall|296
26857|NCT01073930|B3|Participants|Overall|603
26858|NCT01073930|B2|Participants|Overall|298
26859|NCT01073930|B1|Participants|Overall|305
26860|NCT01073865|B3|Participants|Overall|222
26861|NCT01073865|B2|Participants|Overall|113
26862|NCT01073865|B1|Participants|Overall|109
26863|NCT01073657|B3|Participants|Overall|33
26864|NCT01073657|B2|Participants|Overall|16
26865|NCT01073657|B1|Participants|Overall|17
26866|NCT01073631|B1|Participants|Overall|543
26867|NCT01073618|B1|Participants|Overall|692
26868|NCT01073605|B4|Participants|Overall|206
26869|NCT01073605|B3|Participants|Overall|68
26870|NCT01073605|B2|Participants|Overall|70
26871|NCT01073605|B1|Participants|Overall|68
26872|NCT01073566|B3|Participants|Overall|38
26873|NCT01073566|B2|Participants|Overall|19
26874|NCT01073566|B1|Participants|Overall|19
26875|NCT01073462|B1|Participants|Overall|67
26876|NCT01073449|B1|Participants|Overall|3362
26877|NCT01073293|B3|Participants|Overall|1054
26878|NCT01073293|B2|Participants|Overall|528
26879|NCT01073293|B1|Participants|Overall|526
26880|NCT01073267|B1|Participants|Overall|4
26881|NCT01073163|B1|Participants|Overall|54
26882|NCT01072929|B4|Participants|Overall|433
26883|NCT01072929|B3|Participants|Overall|33
26884|NCT01072929|B2|Participants|Overall|201
26885|NCT01072929|B1|Participants|Overall|199
26886|NCT01072877|B6|Participants|Overall|279
26887|NCT01072877|B5|Participants|Overall|63
26888|NCT01072877|B4|Participants|Overall|52
26889|NCT01072877|B3|Participants|Overall|51
26890|NCT01072877|B2|Participants|Overall|57
26891|NCT01072877|B1|Participants|Overall|56
26892|NCT01072773|B1|Participants|Overall|2
26893|NCT01072669|B3|Participants|Overall|20
26894|NCT01072669|B2|Participants|Overall|5
26895|NCT01072669|B1|Participants|Overall|15
26896|NCT01072656|B3|Participants|Overall|9
26897|NCT01072656|B2|Participants|Overall|4
26898|NCT01072656|B1|Participants|Overall|5
26899|NCT01072643|B1|Participants|Overall|4
26900|NCT01072630|B4|Participants|Overall|492
26901|NCT01072630|B3|Participants|Overall|30
26902|NCT01072630|B2|Participants|Overall|232
26903|NCT01072630|B1|Participants|Overall|230
26904|NCT01072539|B1|Participants|Overall|3169
26905|NCT01072500|B3|Participants|Overall|1635
26906|NCT01072500|B2|Participants|Overall|817
26907|NCT01072500|B1|Participants|Overall|818
26908|NCT01072448|B3|Participants|Overall|323
26909|NCT01072448|B2|Participants|Overall|160
26910|NCT01072448|B1|Participants|Overall|163
26911|NCT01072409|B1|Participants|Overall|38
26912|NCT01072396|B3|Participants|Overall|126
26913|NCT01072396|B2|Participants|Overall|63
26914|NCT01072396|B1|Participants|Overall|63
26915|NCT01072331|B4|Participants|Overall|99
26916|NCT01072331|B3|Participants|Overall|32
26917|NCT01072331|B2|Participants|Overall|33
26918|NCT01072331|B1|Participants|Overall|34
26919|NCT01072201|B3|Participants|Overall|60
26920|NCT01072201|B2|Participants|Overall|30
26921|NCT01072201|B1|Participants|Overall|30
26922|NCT01072188|B3|Participants|Overall|45
26923|NCT01072188|B2|Participants|Overall|23
26924|NCT01072188|B1|Participants|Overall|22
26925|NCT01072175|B13|Participants|Overall|415
26926|NCT01072175|B12|Participants|Overall|39
26927|NCT01072175|B11|Participants|Overall|43
26928|NCT01072175|B10|Participants|Overall|16
26929|NCT01072175|B9|Participants|Overall|12
26930|NCT01072175|B8|Participants|Overall|54
26931|NCT01072175|B7|Participants|Overall|54
26932|NCT01072175|B6|Participants|Overall|54
26933|NCT01072175|B5|Participants|Overall|79
26934|NCT01072175|B4|Participants|Overall|27
26935|NCT01072175|B3|Participants|Overall|23
26936|NCT01072175|B2|Participants|Overall|6
26937|NCT01072175|B1|Participants|Overall|8
26938|NCT01072149|B1|Participants|Overall|54
26939|NCT01072136|B3|Participants|Overall|55
26940|NCT01072136|B2|Participants|Overall|25
26941|NCT01072136|B1|Participants|Overall|30
26942|NCT01072032|B3|Participants|Overall|27
26943|NCT01072032|B2|Participants|Overall|14
26944|NCT01072032|B1|Participants|Overall|13
26945|NCT01071915|B1|Participants|Overall|155
26946|NCT01071798|B1|Participants|Overall|1653
26947|NCT01071538|B1|Participants|Overall|15
26948|NCT01071395|B3|Participants|Overall|68
26949|NCT01071395|B2|Participants|Overall|32
26950|NCT01071395|B1|Participants|Overall|36
26951|NCT01071278|B1|Participants|Overall|2359
26952|NCT01071252|B6|Participants|Overall|125
26953|NCT01071252|B5|Participants|Overall|22
26954|NCT01071252|B4|Participants|Overall|27
26955|NCT01071252|B3|Participants|Overall|21
26956|NCT01071252|B2|Participants|Overall|26
26957|NCT01071252|B1|Participants|Overall|29
26958|NCT01071200|B3|Participants|Overall|133
26959|NCT01071200|B2|Participants|Overall|66
26960|NCT01071200|B1|Participants|Overall|67
26961|NCT01071096|B1|Participants|Overall|20
26962|NCT01071083|B6|Participants|Overall|175
26963|NCT01071083|B5|Participants|Overall|54
26964|NCT01071083|B4|Participants|Overall|17
26965|NCT01071083|B3|Participants|Overall|17
26966|NCT01071083|B2|Participants|Overall|42
26967|NCT01071083|B1|Participants|Overall|45
26968|NCT01071070|B3|Participants|Overall|216
26969|NCT01071070|B2|Participants|Overall|108
26970|NCT01071070|B1|Participants|Overall|108
26971|NCT01071044|B3|Participants|Overall|26
26972|NCT01071044|B2|Participants|Overall|11
26973|NCT01071044|B1|Participants|Overall|15
26974|NCT01070979|B4|Participants|Overall|249
26975|NCT01070979|B3|Participants|Overall|85
26976|NCT01070979|B2|Participants|Overall|85
26977|NCT01070979|B1|Participants|Overall|79
26978|NCT01070966|B1|Participants|Overall|2011
26979|NCT01070953|B1|Participants|Overall|3536
26980|NCT01070888|B3|Participants|Overall|6
26981|NCT01070888|B2|Participants|Overall|4
26982|NCT01070888|B1|Participants|Overall|2
26983|NCT01070784|B3|Participants|Overall|260
26984|NCT01070784|B2|Participants|Overall|130
26985|NCT01070784|B1|Participants|Overall|130
26986|NCT01070771|B1|Participants|Overall|200
26987|NCT01070693|B3|Participants|Overall|299
26988|NCT01070693|B2|Participants|Overall|149
26989|NCT01070693|B1|Participants|Overall|150
26990|NCT01070550|B7|Participants|Overall|4680
26991|NCT01070550|B6|Participants|Overall|42
26992|NCT01070550|B5|Participants|Overall|21
26993|NCT01070550|B4|Participants|Overall|201
26994|NCT01070550|B3|Participants|Overall|744
26995|NCT01070550|B2|Participants|Overall|316
26996|NCT01070550|B1|Participants|Overall|3356
26997|NCT01070394|B1|Participants|Overall|33
26998|NCT01070381|B1|Participants|Overall|217
26999|NCT01070329|B3|Participants|Overall|527
27000|NCT01070329|B2|Participants|Overall|266
27001|NCT01070329|B1|Participants|Overall|261
27002|NCT01070316|B1|Participants|Overall|20
27003|NCT01070303|B3|Participants|Overall|177
27004|NCT01070303|B2|Participants|Overall|132
27005|NCT01070303|B1|Participants|Overall|45
27006|NCT01070173|B4|Participants|Overall|52
27007|NCT01070173|B3|Participants|Overall|11
27008|NCT01070173|B2|Participants|Overall|8
27009|NCT01070173|B1|Participants|Overall|33
27010|NCT01070043|B3|Participants|Overall|42
27011|NCT01070043|B2|Participants|Overall|21
27012|NCT01070043|B1|Participants|Overall|21
27013|NCT01069939|B3|Participants|Overall|427
27014|NCT01069939|B2|Participants|Overall|214
27015|NCT01069939|B1|Participants|Overall|213
27016|NCT01069900|B3|Participants|Overall|458
27017|NCT01069900|B2|Participants|Overall|153
27018|NCT01069900|B1|Participants|Overall|305
27019|NCT01069861|B1|Participants|Overall|4
27020|NCT01069627|B1|Participants|Overall|20
27021|NCT01069562|B3|Participants|Overall|40
27022|NCT01069562|B2|Participants|Overall|20
27023|NCT01069562|B1|Participants|Overall|20
27024|NCT01069523|B3|Participants|Overall|29
27025|NCT01069523|B2|Participants|Overall|16
27026|NCT01069523|B1|Participants|Overall|13
27027|NCT01069484|B3|Participants|Overall|175
27028|NCT01069484|B2|Participants|Overall|88
27029|NCT01069484|B1|Participants|Overall|87
27030|NCT01069419|B1|Participants|Overall|1117
27031|NCT01069341|B1|Participants|Overall|4
27032|NCT01069289|B3|Participants|Overall|1293
27033|NCT01069289|B2|Participants|Overall|657
27034|NCT01069289|B1|Participants|Overall|636
27035|NCT01069172|B1|Participants|Overall|29
27036|NCT01069120|B3|Participants|Overall|0
27037|NCT01069120|B2|Participants|Overall|0
27038|NCT01069120|B1|Participants|Overall|0
27039|NCT01069003|B4|Participants|Overall|2262
27040|NCT01069003|B3|Participants|Overall|1451
27041|NCT01069003|B2|Participants|Overall|412
27042|NCT01069003|B1|Participants|Overall|399
27043|NCT01068964|B3|Participants|Overall|235
27044|NCT01068964|B2|Participants|Overall|114
27045|NCT01068964|B1|Participants|Overall|121
27046|NCT01068912|B4|Participants|Overall|518
27047|NCT01068912|B3|Participants|Overall|197
27048|NCT01068912|B2|Participants|Overall|189
27049|NCT01068912|B1|Participants|Overall|132
27050|NCT01068860|B11|Participants|Overall|246
27051|NCT01068860|B10|Participants|Overall|27
27052|NCT01068860|B9|Participants|Overall|28
27053|NCT01068860|B8|Participants|Overall|15
27054|NCT01068860|B7|Participants|Overall|28
27055|NCT01068860|B6|Participants|Overall|16
27056|NCT01068860|B5|Participants|Overall|32
27057|NCT01068860|B4|Participants|Overall|17
27058|NCT01068860|B3|Participants|Overall|33
27059|NCT01068860|B2|Participants|Overall|17
27060|NCT01068860|B1|Participants|Overall|33
27061|NCT01068821|B3|Participants|Overall|60
27062|NCT01068821|B2|Participants|Overall|29
27063|NCT01068821|B1|Participants|Overall|31
27064|NCT01068769|B1|Participants|Overall|33
27065|NCT01068743|B1|Participants|Overall|24
27066|NCT01068730|B1|Participants|Overall|28
27067|NCT01068717|B1|Participants|Overall|27
27068|NCT01068678|B3|Participants|Overall|459
27069|NCT01068678|B2|Participants|Overall|230
27070|NCT01068678|B1|Participants|Overall|229
27071|NCT01068665|B3|Participants|Overall|457
27072|NCT01068665|B2|Participants|Overall|229
27073|NCT01068665|B1|Participants|Overall|228
27074|NCT01068652|B3|Participants|Overall|403
27075|NCT01068652|B2|Participants|Overall|203
27076|NCT01068652|B1|Participants|Overall|200
27077|NCT01068626|B3|Participants|Overall|59
27078|NCT01068626|B2|Participants|Overall|29
27079|NCT01068626|B1|Participants|Overall|30
27080|NCT01068600|B3|Participants|Overall|318
27081|NCT01068600|B2|Participants|Overall|159
27082|NCT01068600|B1|Participants|Overall|159
27083|NCT01068548|B3|Participants|Overall|129
27084|NCT01068548|B2|Participants|Overall|63
27085|NCT01068548|B1|Participants|Overall|66
27086|NCT01068509|B4|Participants|Overall|63
27087|NCT01068509|B3|Participants|Overall|27
27088|NCT01068509|B2|Participants|Overall|29
27089|NCT01068509|B1|Participants|Overall|7
27090|NCT01068158|B3|Participants|Overall|371
27091|NCT01068158|B2|Participants|Overall|202
27092|NCT01068158|B1|Participants|Overall|169
27093|NCT01067976|B1|Participants|Overall|426
27094|NCT01067846|B3|Participants|Overall|59
27095|NCT01067846|B2|Participants|Overall|30
27096|NCT01067846|B1|Participants|Overall|29
27097|NCT01067781|B5|Participants|Overall|600
27098|NCT01067781|B4|Participants|Overall|101
27099|NCT01067781|B3|Participants|Overall|97
27100|NCT01067781|B2|Participants|Overall|199
27101|NCT01067781|B1|Participants|Overall|203
27102|NCT01067768|B3|Participants|Overall|1209
27103|NCT01067768|B2|Participants|Overall|605
27104|NCT01067768|B1|Participants|Overall|604
27105|NCT01067716|B4|Participants|Overall|79
27106|NCT01067716|B3|Participants|Overall|9
27107|NCT01067716|B2|Participants|Overall|13
27108|NCT01067716|B1|Participants|Overall|57
27109|NCT01067456|B3|Participants|Overall|59
27110|NCT01067456|B2|Participants|Overall|29
27111|NCT01067456|B1|Participants|Overall|30
27112|NCT01067352|B4|Participants|Overall|25
27113|NCT01067352|B3|Participants|Overall|10
27114|NCT01067352|B2|Participants|Overall|6
27115|NCT01067352|B1|Participants|Overall|9
27116|NCT01067326|B3|Participants|Overall|17
27117|NCT01067326|B2|Participants|Overall|5
27118|NCT01067326|B1|Participants|Overall|12
27119|NCT01067105|B1|Participants|Overall|824
27120|NCT01066923|B5|Participants|Overall|102
27121|NCT01066923|B4|Participants|Overall|23
27122|NCT01066923|B3|Participants|Overall|25
27123|NCT01066923|B2|Participants|Overall|29
27124|NCT01066923|B1|Participants|Overall|25
27125|NCT01066871|B5|Participants|Overall|74
27126|NCT01066871|B4|Participants|Overall|18
27127|NCT01066871|B3|Participants|Overall|18
27128|NCT01066871|B2|Participants|Overall|18
27129|NCT01066871|B1|Participants|Overall|20
27130|NCT01066819|B7|Participants|Overall|1656
27131|NCT01066819|B6|Participants|Overall|13
27132|NCT01066819|B5|Participants|Overall|7
27133|NCT01066819|B4|Participants|Overall|25
27134|NCT01066819|B3|Participants|Overall|257
27135|NCT01066819|B2|Participants|Overall|348
27136|NCT01066819|B1|Participants|Overall|1006
27137|NCT01066793|B7|Participants|Overall|2343
27138|NCT01066793|B6|Participants|Overall|5
27139|NCT01066793|B5|Participants|Overall|11
27140|NCT01066793|B4|Participants|Overall|143
27141|NCT01066793|B3|Participants|Overall|484
27142|NCT01066793|B2|Participants|Overall|572
27143|NCT01066793|B1|Participants|Overall|1128
27144|NCT01066780|B1|Participants|Overall|46
27145|NCT01066624|B4|Participants|Overall|117
27146|NCT01066624|B3|Participants|Overall|39
27147|NCT01066624|B2|Participants|Overall|40
27148|NCT01066624|B1|Participants|Overall|38
27149|NCT01066585|B3|Participants|Overall|410
27150|NCT01066585|B2|Participants|Overall|199
27151|NCT01066585|B1|Participants|Overall|211
27152|NCT01066546|B1|Participants|Overall|5
27153|NCT01066520|B4|Participants|Overall|420
27154|NCT01066520|B3|Participants|Overall|137
27155|NCT01066520|B2|Participants|Overall|140
27156|NCT01066520|B1|Participants|Overall|143
27157|NCT01066039|B1|Participants|Overall|202
27158|NCT01066000|B1|Participants|Overall|33
27159|NCT01065844|B1|Participants|Overall|15
27160|NCT01065779|B1|Participants|Overall|880
27161|NCT01065766|B1|Participants|Overall|4033
27162|NCT01065714|B1|Participants|Overall|20
27163|NCT01064622|B4|Participants|Overall|113
27164|NCT01064622|B3|Participants|Overall|7
27165|NCT01064622|B2|Participants|Overall|53
27166|NCT01064622|B1|Participants|Overall|53
27167|NCT01064414|B4|Participants|Overall|269
27168|NCT01064414|B3|Participants|Overall|89
27169|NCT01064414|B2|Participants|Overall|90
27170|NCT01064414|B1|Participants|Overall|90
27171|NCT01064401|B3|Participants|Overall|1841
27172|NCT01064401|B2|Participants|Overall|919
27173|NCT01064401|B1|Participants|Overall|922
27174|NCT01065597|B1|Participants|Overall|13
27175|NCT01065558|B1|Participants|Overall|5
27176|NCT01065506|B3|Participants|Overall|136
27177|NCT01065506|B2|Participants|Overall|72
27178|NCT01065506|B1|Participants|Overall|64
27179|NCT01065454|B5|Participants|Overall|201
27180|NCT01065454|B4|Participants|Overall|69
27181|NCT01065454|B3|Participants|Overall|32
27182|NCT01065454|B2|Participants|Overall|33
27183|NCT01065454|B1|Participants|Overall|67
27184|NCT01065428|B3|Participants|Overall|52
27185|NCT01065428|B2|Participants|Overall|35
27186|NCT01065428|B1|Participants|Overall|17
27187|NCT01065350|B3|Participants|Overall|84
27188|NCT01065350|B2|Participants|Overall|41
27189|NCT01065350|B1|Participants|Overall|43
27190|NCT01065051|B3|Participants|Overall|1
27191|NCT01065051|B2|Participants|Overall|0
27192|NCT01065051|B1|Participants|Overall|1
27193|NCT01064947|B1|Participants|Overall|29
27194|NCT01064882|B4|Participants|Overall|104
27195|NCT01064882|B3|Participants|Overall|34
27196|NCT01064882|B2|Participants|Overall|34
27197|NCT01064882|B1|Participants|Overall|36
27198|NCT01064856|B3|Participants|Overall|165
27199|NCT01064856|B2|Participants|Overall|81
27200|NCT01064856|B1|Participants|Overall|84
27201|NCT01064830|B3|Participants|Overall|21
27202|NCT01064830|B2|Participants|Overall|11
27203|NCT01064830|B1|Participants|Overall|10
27204|NCT01064817|B3|Participants|Overall|124
27205|NCT01064817|B2|Participants|Overall|62
27206|NCT01064817|B1|Participants|Overall|62
27207|NCT01064739|B1|Participants|Overall|14
27208|NCT01064687|B5|Participants|Overall|976
27209|NCT01064687|B4|Participants|Overall|141
27210|NCT01064687|B3|Participants|Overall|276
